ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_to_Weight_ratio,Cost*Weight,Discount_Ratio,CareCalls_to_Purchases,CostWeight_Discount_Interaction,Reached.on.Time_Y.N
4831,4,4,106,2,1,1,6,5984,0,0,1,0,0,1,0.01771390374331551,634304,0.05660377358490566,1.3333333333333333,0.12399732620320857,0
5806,3,3,178,3,1,1,3,5396,1,0,0,0,0,1,0.032987398072646404,960488,0.016853932584269662,0.75,0.13194959229058562,1
9866,6,4,155,5,2,0,8,5982,0,0,0,1,0,0,0.02591106653293213,927210,0.05161290322580645,1.0,0.23319959879638916,0
1336,4,2,256,2,2,1,10,3128,1,0,0,0,0,1,0.08184143222506395,800768,0.0390625,1.3333333333333333,0.9002557544757034,1
9610,4,3,231,3,2,0,8,5069,1,0,0,0,0,1,0.04557111856381929,1170939,0.03463203463203463,1.0,0.4101400670743736,1
1817,3,4,203,2,1,0,15,2281,0,1,0,0,0,1,0.08899605436212188,463043,0.07389162561576355,1.0,1.42393686979395,1
7973,4,3,239,2,2,0,7,5384,0,1,0,0,0,1,0.04439078751857355,1286776,0.029288702928870293,1.3333333333333333,0.3551263001485884,0
4495,4,5,244,2,2,0,7,5325,0,0,1,0,1,0,0.04582159624413146,1299300,0.028688524590163935,1.3333333333333333,0.36657276995305166,1
87,4,1,185,2,1,1,44,2910,0,0,0,0,0,1,0.06357388316151202,538350,0.23783783783783785,1.3333333333333333,2.860824742268041,1
10713,4,2,233,5,1,0,8,1097,0,0,0,0,0,1,0.2123974475843209,255601,0.034334763948497854,0.6666666666666666,1.911577028258888,0
2072,3,1,153,2,2,0,51,1841,0,0,0,1,0,0,0.08310700706137969,281673,0.3333333333333333,1.0,4.321564367191744,1
10121,5,4,179,6,2,1,1,5433,0,1,0,0,1,0,0.03294680655254924,972507,0.00558659217877095,0.7142857142857143,0.06589361310509848,0
3473,5,4,134,3,2,1,4,4908,0,1,0,0,0,1,0.02730236348818256,657672,0.029850746268656716,1.25,0.13651181744091279,0
1189,4,5,143,8,1,1,38,1095,0,0,1,0,0,1,0.13059360730593608,156585,0.26573426573426573,0.4444444444444444,5.093150684931508,1
6965,2,4,108,5,0,1,5,4874,0,1,0,0,1,0,0.02215839146491588,526392,0.046296296296296294,0.3333333333333333,0.13295034878949527,1
1069,3,3,255,3,2,1,23,3764,0,0,1,0,0,1,0.06774707757704569,959820,0.09019607843137255,0.75,1.6259298618490967,1
1932,4,1,210,2,2,0,7,3405,0,0,0,1,0,0,0.06167400881057269,715050,0.03333333333333333,1.3333333333333333,0.4933920704845815,1
9242,4,4,166,6,1,0,6,4100,0,0,0,1,0,1,0.04048780487804878,680600,0.03614457831325301,0.5714285714285714,0.2834146341463415,1
4546,7,1,250,5,2,1,8,1776,1,0,0,0,0,1,0.14076576576576577,444000,0.032,1.1666666666666667,1.2668918918918919,0
3460,2,4,180,2,1,0,8,4321,1,0,0,0,0,1,0.04165702383707475,777780,0.044444444444444446,0.6666666666666666,0.37491321453367277,1
4406,3,2,237,3,2,0,10,5851,0,0,0,1,0,1,0.040505896427961034,1386687,0.04219409282700422,0.75,0.4455648607075714,0
10813,3,3,139,3,1,0,7,5199,0,0,1,0,1,0,0.026735910752067705,722661,0.050359712230215826,0.75,0.21388728601654164,1
9578,3,1,187,2,1,0,10,5064,0,0,0,1,1,0,0.03692733017377567,946968,0.053475935828877004,1.0,0.40620063191153233,1
10865,5,3,148,3,1,1,7,4714,0,1,0,0,0,1,0.031395842172252865,697672,0.0472972972972973,1.25,0.2511667373780229,0
2444,2,5,116,3,1,0,3,1688,0,0,0,1,1,0,0.06872037914691943,195808,0.02586206896551724,0.5,0.27488151658767773,1
1514,3,5,130,5,1,0,27,1891,0,0,0,1,0,0,0.06874669487043893,245830,0.2076923076923077,0.5,1.9249074563722899,1
2491,4,5,268,2,0,1,32,3675,0,0,1,0,0,1,0.0729251700680272,984900,0.11940298507462686,1.3333333333333333,2.406530612244898,1
10167,2,5,271,3,1,1,9,4185,0,0,0,0,0,1,0.06475507765830346,1134135,0.033210332103321034,0.5,0.6475507765830346,0
540,4,4,266,4,2,0,33,2701,0,0,0,1,1,0,0.09848204368752314,718466,0.12406015037593984,0.8,3.3483894853757867,1
10099,3,2,141,3,1,1,7,4682,0,0,1,0,0,1,0.030115335326783427,660162,0.04964539007092199,0.75,0.2409226826142674,0
208,2,2,160,3,1,1,48,1691,1,0,0,0,0,1,0.09461856889414548,270560,0.3,0.5,4.6363098758131285,1
6917,7,4,261,5,1,1,6,1334,0,1,0,0,0,1,0.1956521739130435,348174,0.022988505747126436,1.1666666666666667,1.3695652173913044,0
4123,4,1,218,2,1,1,7,4597,0,0,1,0,0,0,0.04742223189036328,1002146,0.03211009174311927,1.3333333333333333,0.3793778551229062,0
2654,5,3,225,3,2,1,59,2270,0,0,0,1,0,1,0.09911894273127753,510750,0.26222222222222225,1.25,5.947136563876652,1
9063,4,4,251,4,1,0,10,5984,0,0,0,0,0,1,0.0419451871657754,1501984,0.0398406374501992,0.8,0.46139705882352944,0
1515,3,2,241,3,2,0,60,3922,0,0,0,0,0,0,0.06144824069352371,945202,0.24896265560165975,0.75,3.7483426823049464,1
9541,5,1,189,2,2,1,8,5219,0,0,1,0,0,1,0.03621383406782908,986391,0.042328042328042326,1.6666666666666667,0.32592450661046174,0
3265,4,5,216,2,1,1,2,4905,0,0,1,0,1,0,0.044036697247706424,1059480,0.009259259259259259,1.3333333333333333,0.13211009174311927,0
510,5,2,235,3,1,1,14,2984,0,0,0,1,0,1,0.07875335120643431,701240,0.059574468085106386,1.25,1.1813002680965148,1
4056,4,3,164,2,1,0,3,1376,0,0,0,1,0,1,0.11918604651162791,225664,0.018292682926829267,1.3333333333333333,0.47674418604651164,0
6750,5,3,173,3,1,1,5,5395,0,0,0,1,0,1,0.03206672845227062,933335,0.028901734104046242,1.25,0.1924003707136237,0
4689,3,4,254,3,2,1,6,5716,0,0,0,0,0,1,0.04443666899930021,1451864,0.023622047244094488,0.75,0.3110566829951015,0
2358,4,3,267,3,1,0,42,2332,0,0,0,1,0,1,0.11449399656946826,622644,0.15730337078651685,1.0,4.923241852487135,1
1351,4,1,202,3,0,1,59,2563,0,0,1,0,1,0,0.07881388997268826,517726,0.29207920792079206,1.0,4.728833398361296,1
7324,5,1,151,6,2,1,2,4529,1,0,0,0,0,1,0.033340693309781406,683879,0.013245033112582781,0.7142857142857143,0.10002207992934423,0
1927,3,1,264,4,1,1,33,3561,0,0,1,0,0,0,0.07413647851727043,940104,0.125,0.6,2.5206402695871946,1
3763,6,4,237,5,2,0,2,5437,0,0,1,0,0,1,0.04359021519220158,1288569,0.008438818565400843,1.0,0.13077064557660475,1
2116,3,3,162,2,2,1,5,1202,1,0,0,0,0,1,0.13477537437603992,194724,0.030864197530864196,1.0,0.8086522462562395,1
2372,4,5,152,3,2,1,25,1222,0,0,0,1,0,1,0.12438625204582651,185744,0.16447368421052633,1.0,3.234042553191489,1
2099,3,5,175,2,1,0,40,1460,0,1,0,0,0,1,0.11986301369863013,255500,0.22857142857142856,1.0,4.914383561643835,1
846,5,2,145,5,2,0,22,1818,0,0,0,1,0,1,0.07975797579757976,263610,0.15172413793103448,0.8333333333333334,1.8344334433443346,1
10174,4,3,211,2,1,0,6,5473,1,0,0,0,0,1,0.03855289603508131,1154803,0.02843601895734597,1.3333333333333333,0.26987027224556914,1
9364,4,1,232,5,2,0,7,1899,1,0,0,0,0,1,0.12216956292785677,440568,0.03017241379310345,0.6666666666666666,0.9773565034228542,1
3004,5,4,280,4,1,0,19,3298,1,0,0,0,1,0,0.08489993935718618,923440,0.06785714285714285,1.0,1.6979987871437237,1
5443,3,4,222,3,2,1,3,4068,0,0,1,0,0,1,0.05457227138643068,903096,0.013513513513513514,0.75,0.2182890855457227,0
6088,5,5,208,2,2,1,8,5321,1,0,0,0,0,1,0.039090396542003386,1106768,0.038461538461538464,1.6666666666666667,0.3518135688780305,0
49,5,4,190,2,2,1,9,3753,0,0,1,0,0,1,0.0506261657340794,713070,0.04736842105263158,1.6666666666666667,0.506261657340794,1
262,2,3,151,3,1,0,23,1930,1,0,0,0,1,0,0.07823834196891191,291430,0.152317880794702,0.5,1.8777202072538859,1
9415,7,1,301,4,1,1,10,1869,0,0,1,0,0,1,0.16104868913857678,562569,0.03322259136212625,1.4,1.7715355805243447,0
3963,3,4,186,3,2,1,7,4536,0,0,0,0,1,0,0.041005291005291,843696,0.03763440860215054,0.75,0.328042328042328,0
5910,4,1,198,4,1,0,5,5182,0,0,0,1,0,1,0.03820918564260903,1026036,0.025252525252525252,0.8,0.22925511385565417,0
6658,3,3,188,2,2,0,2,4336,1,0,0,0,0,1,0.043357933579335796,815168,0.010638297872340425,1.0,0.1300738007380074,0
1567,5,1,159,4,1,1,38,1277,0,0,1,0,0,1,0.1245105716523101,203043,0.2389937106918239,1.0,4.855912294440094,1
6898,4,2,264,5,2,0,6,1736,1,0,0,0,0,1,0.15207373271889402,458304,0.022727272727272728,0.6666666666666666,1.064516129032258,1
8641,4,5,275,5,2,0,8,1093,0,0,1,0,0,0,0.2516010978956999,300575,0.02909090909090909,0.6666666666666666,2.264409881061299,1
8516,3,5,193,2,1,0,10,5776,0,0,0,1,0,1,0.033414127423822715,1114768,0.05181347150259067,1.0,0.36755540166204986,0
4043,2,3,187,3,2,0,6,5547,0,1,0,0,0,1,0.033711916351180815,1037289,0.03208556149732621,0.5,0.2359834144582657,0
7340,5,2,245,2,1,1,6,5366,0,0,0,1,0,1,0.045657845695117404,1314670,0.024489795918367346,1.6666666666666667,0.31960491986582185,1
386,2,5,182,2,2,0,57,2896,0,0,0,1,1,0,0.06284530386740332,527072,0.3131868131868132,0.6666666666666666,3.6450276243093924,1
3881,3,2,260,4,0,0,3,4423,0,1,0,0,0,1,0.05878363101966991,1149980,0.011538461538461539,0.6,0.23513452407867963,0
5391,4,2,137,2,2,0,2,5804,0,0,0,0,0,1,0.023604410751206065,795148,0.014598540145985401,1.3333333333333333,0.0708132322536182,1
9659,5,4,236,5,1,1,1,1682,0,1,0,0,0,1,0.1403091557669441,396952,0.00423728813559322,0.8333333333333334,0.2806183115338882,0
8220,4,5,173,3,2,0,8,4040,0,0,0,1,0,0,0.042821782178217825,698920,0.046242774566473986,1.0,0.3853960396039604,1
3296,3,5,125,2,1,1,5,4933,0,0,0,1,0,0,0.02533954996959254,616625,0.04,1.0,0.15203729981755526,1
5067,4,2,236,3,2,1,9,4725,0,0,0,0,0,0,0.04994708994708995,1115100,0.038135593220338986,1.0,0.4994708994708995,0
5259,7,3,310,4,2,1,8,1860,0,0,0,0,0,1,0.16666666666666666,576600,0.025806451612903226,1.4,1.5,1
4920,2,1,228,2,2,1,10,4854,0,0,0,1,1,0,0.04697156983930779,1106712,0.043859649122807015,0.6666666666666666,0.5166872682323856,1
3654,5,3,267,3,1,1,9,5258,0,0,0,1,0,1,0.05077976416888551,1403886,0.033707865168539325,1.25,0.5077976416888551,1
9853,3,2,217,3,0,1,7,5910,0,0,1,0,1,0,0.03671742808798646,1282470,0.03225806451612903,0.75,0.2937394247038917,0
7676,5,1,250,4,2,1,4,1438,0,0,0,1,0,0,0.17385257301808066,359500,0.016,1.0,0.8692628650904033,0
10192,7,3,306,4,1,0,4,1630,1,0,0,0,0,1,0.18773006134969325,498780,0.013071895424836602,1.4,0.9386503067484663,0
4753,3,4,272,8,0,0,10,4070,0,0,1,0,0,1,0.06683046683046683,1107040,0.03676470588235294,0.3333333333333333,0.7351351351351351,0
3181,4,2,223,3,1,1,7,4026,0,0,1,0,0,1,0.0553899652260308,897798,0.03139013452914798,1.0,0.4431197218082464,1
6474,3,4,216,8,2,0,8,4616,0,0,0,1,0,1,0.04679376083188908,997056,0.037037037037037035,0.3333333333333333,0.42114384748700173,0
10294,2,4,144,2,2,1,5,5867,1,0,0,0,0,1,0.0245440599965911,844848,0.034722222222222224,0.6666666666666666,0.14726435997954662,0
5886,4,5,231,3,1,0,6,4449,0,0,0,1,1,0,0.051921780175320294,1027719,0.025974025974025976,1.0,0.36345246122724206,1
8644,6,4,303,5,1,1,5,1195,1,0,0,0,0,0,0.2535564853556485,362085,0.0165016501650165,1.0,1.5213389121338912,1
2084,5,5,265,3,2,1,46,3997,0,0,0,1,0,1,0.0662997247935952,1059205,0.17358490566037735,1.25,3.116087065298974,1
10263,3,3,220,3,1,1,7,5323,0,0,0,0,1,0,0.041330077024234455,1171060,0.031818181818181815,0.75,0.33064061619387564,1
10023,3,1,186,3,2,0,4,5515,0,0,0,0,0,1,0.03372620126926564,1025790,0.021505376344086023,0.75,0.16863100634632822,1
3085,3,3,147,2,1,0,52,1040,0,0,1,0,0,1,0.14134615384615384,152880,0.35374149659863946,1.0,7.491346153846154,1
466,3,2,294,4,1,0,15,1318,1,0,0,0,0,1,0.22306525037936267,387492,0.05102040816326531,0.6,3.5690440060698028,1
1018,3,3,148,2,1,1,42,1950,1,0,0,0,0,1,0.0758974358974359,288600,0.28378378378378377,1.0,3.2635897435897436,1
4030,4,1,209,2,1,0,10,5066,1,0,0,0,0,1,0.041255428345834975,1058794,0.04784688995215311,1.3333333333333333,0.4538097118041847,0
7659,5,3,216,10,2,1,4,4409,0,0,0,0,1,0,0.04899070083919256,952344,0.018518518518518517,0.45454545454545453,0.2449535041959628,1
6846,4,2,186,2,1,1,2,5604,0,0,0,1,0,0,0.033190578158458245,1042344,0.010752688172043012,1.3333333333333333,0.09957173447537473,1
4569,3,3,213,3,2,1,7,4133,0,0,0,0,0,1,0.051536414226953785,880329,0.03286384976525822,0.75,0.4122913138156303,0
7412,4,3,235,5,1,0,4,1839,0,0,0,1,0,0,0.1277868406742795,432165,0.01702127659574468,0.6666666666666666,0.6389342033713975,1
8850,3,5,203,10,2,0,1,4996,0,0,0,1,0,1,0.040632506004803844,1014188,0.0049261083743842365,0.2727272727272727,0.08126501200960769,0
8103,5,3,113,3,2,0,5,4743,0,0,0,0,0,1,0.02382458359687961,535959,0.04424778761061947,1.25,0.14294750158127767,0
9827,5,2,165,5,2,1,9,5313,0,1,0,0,0,1,0.031055900621118012,876645,0.05454545454545454,0.8333333333333334,0.3105590062111801,0
3880,5,2,175,3,1,1,1,4019,1,0,0,0,0,1,0.04354316994277183,703325,0.005714285714285714,1.25,0.08708633988554366,0
4548,6,4,255,4,1,0,3,1569,0,0,0,1,0,1,0.16252390057361377,400095,0.011764705882352941,1.2,0.6500956022944551,1
9763,6,4,225,4,2,1,10,4723,0,0,1,0,0,1,0.047639212365022235,1062675,0.044444444444444446,1.2,0.5240313360152445,0
5488,5,5,169,4,1,0,2,4188,1,0,0,0,0,0,0.04035339063992359,707772,0.011834319526627219,1.0,0.12106017191977077,0
1216,4,2,202,2,1,0,45,3008,1,0,0,0,1,0,0.06715425531914894,607616,0.22277227722772278,1.3333333333333333,3.089095744680851,1
8134,5,5,212,5,1,0,6,4463,1,0,0,0,0,1,0.04750168048397939,946156,0.02830188679245283,0.8333333333333334,0.3325117633878557,0
3732,4,5,201,3,1,0,10,4530,0,0,0,1,0,1,0.04437086092715232,910530,0.04975124378109453,1.0,0.4880794701986755,1
3555,3,4,182,3,2,0,7,5409,0,0,0,0,1,0,0.03364762432982067,984438,0.038461538461538464,0.75,0.2691809946385654,1
8775,4,2,242,2,2,0,8,5243,0,0,0,0,0,0,0.04615678046919702,1268806,0.03305785123966942,1.3333333333333333,0.4154110242227732,1
10135,4,5,211,2,1,0,4,4106,0,0,1,0,0,0,0.05138821237213834,866366,0.018957345971563982,1.3333333333333333,0.25694106186069166,1
4082,3,2,229,7,0,1,3,5584,0,0,0,1,0,1,0.04101002865329513,1278736,0.013100436681222707,0.375,0.16404011461318052,0
4929,2,5,271,3,1,1,4,5775,0,0,0,0,0,0,0.04692640692640693,1565025,0.014760147601476014,0.5,0.23463203463203464,0
6135,3,3,159,3,1,1,3,5230,0,0,0,0,0,1,0.03040152963671128,831570,0.018867924528301886,0.75,0.12160611854684512,1
2771,4,4,132,4,2,0,44,1692,0,1,0,0,0,1,0.07801418439716312,223344,0.3333333333333333,0.8,3.5106382978723403,1
9034,3,1,242,4,1,1,10,4809,1,0,0,0,1,0,0.050322312331045956,1163778,0.04132231404958678,0.6,0.5535454356415055,1
5358,4,5,183,2,2,0,2,4533,0,0,0,1,0,0,0.04037061548643282,829539,0.01092896174863388,1.3333333333333333,0.12111184645929847,1
847,4,4,140,3,2,1,11,1911,0,0,1,0,0,1,0.07326007326007326,267540,0.07857142857142857,1.0,0.8791208791208791,1
1785,5,3,208,4,2,1,10,2419,0,0,0,0,0,0,0.08598594460520877,503152,0.04807692307692308,1.0,0.9458453906572964,1
1041,2,1,189,2,0,1,48,2429,0,0,0,0,0,1,0.07780979827089338,459081,0.25396825396825395,0.6666666666666666,3.8126801152737753,1
7315,3,1,183,4,1,1,5,5326,0,0,1,0,0,1,0.03435974464889223,974658,0.0273224043715847,0.6,0.20615846789335338,0
10005,4,1,204,3,2,1,3,4310,0,0,0,0,0,0,0.047331786542923436,879240,0.014705882352941176,1.0,0.18932714617169374,0
10501,4,1,247,3,1,1,5,5636,0,0,1,0,0,1,0.04382540809084457,1392092,0.020242914979757085,1.0,0.26295244854506744,1
7088,3,3,239,3,1,1,8,5366,0,0,0,1,0,1,0.04453969437197167,1282474,0.03347280334728033,0.75,0.4008572493477451,1
5298,3,2,263,3,2,0,3,4181,0,0,0,1,0,1,0.06290361157617795,1099603,0.011406844106463879,0.75,0.2516144463047118,0
3835,5,2,132,3,2,0,4,4475,0,0,1,0,0,0,0.029497206703910615,590700,0.030303030303030304,1.25,0.14748603351955308,1
2363,3,4,164,3,0,0,55,1293,0,1,0,0,0,1,0.1268368136117556,212052,0.3353658536585366,0.75,7.102861562258314,1
1853,3,5,190,10,2,0,27,2739,0,1,0,0,0,1,0.06936838262139466,520410,0.14210526315789473,0.2727272727272727,1.9423147133990506,1
10948,4,1,232,5,2,1,9,1145,1,0,0,0,1,0,0.20262008733624454,265640,0.03879310344827586,0.6666666666666666,2.0262008733624453,0
1728,3,4,203,4,2,1,46,3640,0,0,0,1,0,1,0.05576923076923077,738920,0.22660098522167488,0.6,2.621153846153846,1
604,3,1,162,2,1,0,52,1125,1,0,0,0,0,1,0.144,182250,0.32098765432098764,1.0,7.632,1
1704,4,3,201,3,1,0,46,3641,0,0,0,1,0,1,0.055204614117000825,731841,0.22885572139303484,1.0,2.5946168634990388,1
7416,5,4,271,4,1,0,5,1184,0,0,0,1,0,1,0.22888513513513514,320864,0.01845018450184502,1.0,1.373310810810811,1
3038,5,4,135,2,2,0,20,1908,0,0,0,1,0,1,0.07075471698113207,257580,0.14814814814814814,1.6666666666666667,1.4858490566037736,1
268,4,1,258,3,2,1,36,2211,1,0,0,0,1,0,0.11668928086838534,570438,0.13953488372093023,1.0,4.3175033921302575,1
2720,3,2,134,2,2,0,45,1946,0,0,0,1,1,0,0.06885919835560124,260764,0.3358208955223881,1.0,3.167523124357657,1
3616,6,5,194,5,1,0,8,4777,1,0,0,0,0,1,0.04061126229851371,926738,0.041237113402061855,1.0,0.36550136068662337,0
4083,6,2,144,7,0,1,1,5501,0,0,0,0,0,1,0.026177058716596983,792144,0.006944444444444444,0.75,0.052354117433193965,0
9650,5,2,192,7,2,1,2,4045,0,0,0,1,0,1,0.047466007416563656,776640,0.010416666666666666,0.625,0.14239802224969098,1
5688,5,2,111,4,2,0,7,4424,0,0,0,1,0,1,0.025090415913200725,491064,0.06306306306306306,1.0,0.2007233273056058,0
5845,3,4,98,3,1,1,5,4432,0,0,1,0,0,1,0.02211191335740072,434336,0.05102040816326531,0.75,0.13267148014440433,0
3449,2,3,144,4,1,0,10,4075,0,1,0,0,0,1,0.035337423312883434,586800,0.06944444444444445,0.4,0.3887116564417178,0
4775,5,2,250,2,2,0,6,5565,0,1,0,0,1,0,0.044923629829290206,1391250,0.024,1.6666666666666667,0.31446540880503143,0
10344,2,1,109,4,1,0,3,5264,0,0,0,1,0,1,0.020706686930091187,573776,0.027522935779816515,0.4,0.08282674772036475,1
742,7,4,192,3,1,0,33,1694,1,0,0,0,0,1,0.11334120425029516,325248,0.171875,1.75,3.8536009445100357,1
9128,6,3,218,6,0,0,5,4352,0,0,0,1,0,1,0.050091911764705885,948736,0.022935779816513763,0.8571428571428571,0.3005514705882353,1
1955,5,4,228,3,2,1,20,3382,0,1,0,0,0,1,0.06741573033707865,771096,0.08771929824561403,1.25,1.4157303370786516,1
2028,3,5,187,3,1,1,20,2374,0,0,0,1,0,1,0.07877000842459983,443938,0.10695187165775401,0.75,1.6541701769165964,1
896,4,3,170,3,1,0,21,1588,0,0,0,1,0,1,0.1070528967254408,269960,0.12352941176470589,1.0,2.3551637279596975,1
755,3,5,205,6,1,0,25,2232,0,1,0,0,0,1,0.09184587813620072,457560,0.12195121951219512,0.42857142857142855,2.3879928315412187,1
9936,6,4,254,5,2,0,10,1435,0,0,0,1,0,1,0.17700348432055749,364490,0.03937007874015748,1.0,1.9470383275261323,0
3000,5,2,168,2,2,1,20,1539,0,0,0,1,1,0,0.10916179337231968,258552,0.11904761904761904,1.6666666666666667,2.2923976608187133,1
6790,4,4,207,10,1,0,1,4602,1,0,0,0,0,1,0.044980443285528034,952614,0.004830917874396135,0.36363636363636365,0.08996088657105607,0
5902,3,5,271,3,1,0,9,5328,1,0,0,0,0,0,0.05086336336336336,1443888,0.033210332103321034,0.75,0.5086336336336337,0
329,5,1,274,2,2,1,24,2423,0,1,0,0,0,1,0.1130829550144449,663902,0.08759124087591241,1.6666666666666667,2.8270738753611226,1
621,2,5,265,2,1,0,50,3859,0,0,0,0,0,1,0.06867064006219228,1022635,0.18867924528301888,0.6666666666666666,3.5022026431718065,1
5760,6,5,268,4,1,0,2,1324,0,0,0,1,0,0,0.20241691842900303,354832,0.007462686567164179,1.2,0.6072507552870091,0
1064,3,4,209,3,1,1,37,2215,0,0,0,1,0,1,0.0943566591422122,462935,0.17703349282296652,0.75,3.5855530474040633,1
7977,3,4,242,10,0,1,5,4127,0,0,0,0,0,1,0.05863823600678459,998734,0.02066115702479339,0.2727272727272727,0.35182941604070755,0
2820,4,4,174,2,1,0,11,1577,0,0,0,1,0,1,0.11033608116677235,274398,0.06321839080459771,1.3333333333333333,1.3240329740012682,1
10009,4,3,136,3,2,0,4,5769,0,0,1,0,0,0,0.023574276304385508,784584,0.029411764705882353,1.0,0.11787138152192754,1
9730,4,1,154,4,2,1,1,5480,1,0,0,0,0,0,0.028102189781021896,843920,0.006493506493506494,0.8,0.05620437956204379,0
6873,2,3,164,5,1,1,7,1243,0,0,0,0,0,1,0.13193885760257443,203852,0.042682926829268296,0.3333333333333333,1.0555108608205954,0
111,3,1,158,2,1,1,2,1284,0,0,0,0,1,0,0.12305295950155763,202872,0.012658227848101266,1.0,0.3691588785046729,1
5323,3,3,199,3,1,1,7,5258,0,0,1,0,1,0,0.03784709014834538,1046342,0.035175879396984924,0.75,0.302776721186763,1
2109,4,2,139,3,1,1,29,1365,0,0,0,0,0,1,0.10183150183150183,189735,0.20863309352517986,1.0,3.0549450549450547,1
1952,5,1,165,3,1,0,27,1905,0,0,0,1,0,1,0.08661417322834646,314325,0.16363636363636364,1.25,2.425196850393701,1
10925,4,2,249,5,1,1,1,1200,0,1,0,0,0,1,0.2075,298800,0.004016064257028112,0.6666666666666666,0.415,0
8231,5,1,266,3,1,1,8,4786,0,1,0,0,0,0,0.055578771416631846,1273076,0.03007518796992481,1.25,0.5002089427496866,1
4633,3,4,202,5,0,1,5,4632,0,0,1,0,1,0,0.043609671848013815,935664,0.024752475247524754,0.5,0.2616580310880829,0
7820,5,4,266,6,2,0,7,4486,0,0,0,1,0,0,0.05929558626839055,1193276,0.02631578947368421,0.7142857142857143,0.4743646901471244,0
8078,4,4,155,4,1,0,10,5483,0,0,0,1,1,0,0.028269195695786977,849865,0.06451612903225806,0.8,0.31096115265365676,1
6399,3,4,145,3,1,0,7,4079,0,0,0,0,0,1,0.03554792841382692,591455,0.04827586206896552,0.75,0.28438342731061533,1
894,3,2,232,2,1,0,39,2139,0,0,0,1,0,1,0.10846189808321646,496248,0.16810344827586207,1.0,4.338475923328659,1
3184,4,3,246,3,1,0,5,4710,1,0,0,0,0,1,0.05222929936305733,1158660,0.02032520325203252,1.0,0.313375796178344,0
1035,3,3,208,3,2,1,61,3783,0,0,0,0,0,1,0.054982817869415807,786864,0.2932692307692308,0.75,3.40893470790378,1
8016,5,4,256,5,1,1,6,1551,0,0,0,1,0,1,0.1650548033526757,397056,0.0234375,0.8333333333333334,1.1553836234687298,0
6382,4,3,271,2,2,1,9,4967,1,0,0,0,0,1,0.054560096637809544,1346057,0.033210332103321034,1.3333333333333333,0.5456009663780954,1
1863,2,1,104,7,1,1,30,1870,0,0,0,0,0,1,0.05561497326203209,194480,0.28846153846153844,0.25,1.7240641711229947,1
7431,3,5,201,2,2,1,2,4440,0,0,0,0,0,1,0.04527027027027027,892440,0.009950248756218905,1.0,0.1358108108108108,0
6794,3,1,214,2,0,0,10,4310,0,0,0,1,0,1,0.049651972157772624,922340,0.04672897196261682,1.0,0.5461716937354989,0
7507,7,5,253,4,1,0,6,1344,0,0,1,0,0,1,0.18824404761904762,340032,0.023715415019762844,1.4,1.3177083333333333,1
4829,5,4,216,2,1,0,6,4535,0,1,0,0,0,1,0.04762954796030871,979560,0.027777777777777776,1.6666666666666667,0.33340683572216095,0
1331,3,1,199,2,2,0,18,3346,0,1,0,0,0,1,0.05947399880454274,665854,0.09045226130653267,1.0,1.130005977286312,1
8872,5,5,245,5,1,1,10,1289,1,0,0,0,0,1,0.19006982156710628,315805,0.04081632653061224,0.8333333333333334,2.090768037238169,1
8697,5,4,255,3,1,0,1,5775,0,0,0,0,0,1,0.04415584415584416,1472625,0.00392156862745098,1.25,0.08831168831168831,1
10965,5,3,224,5,1,1,5,1842,0,0,0,0,0,0,0.12160694896851248,412608,0.022321428571428572,0.8333333333333334,0.7296416938110749,0
7426,3,2,214,2,2,1,7,1693,1,0,0,0,0,1,0.12640283520378026,362302,0.03271028037383177,1.0,1.011222681630242,0
10981,4,4,261,5,1,0,4,1649,0,0,1,0,0,1,0.15827774408732564,430389,0.01532567049808429,0.6666666666666666,0.7913887204366282,1
1078,4,3,252,2,2,0,51,2658,1,0,0,0,1,0,0.09480812641083522,669816,0.20238095238095238,1.3333333333333333,4.9300225733634315,1
1202,6,1,213,3,1,1,63,1548,0,0,0,1,0,1,0.1375968992248062,329724,0.29577464788732394,1.5,8.806201550387597,1
